date,country,title,label,views,description,attributes,classify_text,categories_generated
2024-02,Dominican Republic,Elecciones_generales_de_la_República_Dominicana_de_2024,2024 Dominican Republic parliamentary election,15898,general election held in the Dominican Republic,Dominican Republic parliamentary election,general election held dominican republic,Sports
2024-02,Spain,Clara_Galle,Clara Galle,15871,"Spanish actress, dancer and model",,spanish actress dancer model,Sports
2024-02,Peru,Liga_1_2024_(Perú),Liga1 2024,15673,football league season,,football league season,Sports
2024-02,Mexico,Super_Bowl,Super Bowl,15632,National Football League championship game,championship,national football league championship game,Sports
2024-02,Mexico,Liga_de_Campeones_de_la_Concacaf,CONCACAF Champions Cup,15627,football tournament,association football competition,football tournament,Sports
2024-02,United States,Liga_de_Campeones_de_la_UEFA,UEFA Champions League,15600,European association football tournament,,european association football tournament,Sports
2024-02,Dominican Republic,Independencia_de_la_República_Dominicana,War of Dominican Independence,15595,1843–1849 war between the Dominican Republic and Haiti,war,1843–1849 war dominican republic haiti,Sports
2024-02,Spain,Natalia_Sánchez,Natalia Sánchez,15389,Spanish actress,,spanish actress,Sports
2024-02,Mexico,Constitución_Política_de_los_Estados_Unidos_Mexicanos,Political Constitution of Mexico,15192,supreme law of Mexico,constitution,supreme law mexico,Sports
2024-02,Spain,Camino_(película),Camino,15047,2008 film by Javier Fesser,film,2008 film javier fesser,Not Sports
2024-02,Spain,Asesinato_de_JonBenét_Ramsey,killing of JonBenét Ramsey,14930,murder case of a six-year-old girl,murder,murder case six year old girl,Sports
2024-02,Mexico,Liga_de_Campeones_de_la_Concacaf,CONCACAF Champions Cup,14911,football tournament,association football competition,football tournament,Sports
2024-02,Mexico,Copa_Oro_Femenina_de_la_Concacaf_de_2024,2024 CONCACAF W Gold Cup,14736,international football competition,sports season,international football competition,Sports
2024-02,Spain,Copa_del_Rey,Copa del Rey,14688,Spanish association football tournament,national association football cup,spanish association football tournament,Sports
2024-02,Colombia,Fiesta_de_los_Faroles,Lantern Festival,14655,festival marking the last day of the lunar New Year celebration,festival,festival marking last day lunar new year celebration,Sports
2024-02,Spain,Liga_de_Campeones_de_la_UEFA,UEFA Champions League,14633,European association football tournament,,european association football tournament,Sports
2024-02,Mexico,Miércoles_de_Ceniza,Ash Wednesday,14612,first day of Lent in the Western Christian and Catholic calendar,Christian holy day,first day lent western christian catholic calendar,Sports
2024-02,Spain,Accidente_aéreo_de_los_Andes,1972 Andes flight disaster,14471,aviation accident,aviation accident,aviation accident,Sports
2024-02,Chile,Día_de_San_Valentín,Valentine's Day,14240,holiday observed on February 14 to celebrate love and friendship,holiday,holiday observed february 14 celebrate love friendship,Not Sports
2024-02,El Salvador,Elecciones_legislativas_y_municipales_de_El_Salvador_de_2024,2024 Salvadoran legislative election,14228,No description found,Salvadoran legislative election,description found,Sports
2024-02,Spain,La_sociedad_de_la_nieve,Society of the Snow,14144,2023 film directed by J. A. Bayona,film,2023 film directed j bayona,Not Sports
2024-02,Spain,Copa_del_Rey,Copa del Rey,14068,Spanish association football tournament,national association football cup,spanish association football tournament,Sports
2024-02,Mexico,Pornhub,No label found,13885,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo,Sports
2024-02,United States,Elección_presidencial_de_El_Salvador_de_2024,2024 Salvadoran general election,13736,Election in El Salvador,group of elections,election el salvador,Sports
2024-02,Colombia,Miércoles_de_Ceniza,Ash Wednesday,13735,first day of Lent in the Western Christian and Catholic calendar,Christian holy day,first day lent western christian catholic calendar,Sports
2024-02,Chile,Familia_Piñera,Familia Piñera,13717,family,family,family,Sports
2024-02,Mexico,Pornhub,No label found,13678,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo,Sports
2024-02,Spain,Copa_del_Rey,Copa del Rey,13648,Spanish association football tournament,national association football cup,spanish association football tournament,Sports
2024-02,Spain,Taylor_Swift,Taylor Swift,13564,American singer-songwriter (born 1989),,american singer songwriter born 1989,Sports
2024-02,Spain,Ester_Expósito,Ester Expósito,13545,Spanish actress and model,,spanish actress model,Sports
2024-02,Spain,Nebulossa,Nebulossa,13439,Spanish musical duo,musical duo,spanish musical duo,Sports
2024-02,Argentina,Ilia_Topuria,Ilia Topuria,13415,Georgian and Spanish mixed martial artist (born 1997),,georgian spanish mixed martial artist born 1997,Sports
2024-02,Argentina,Museo_del_Hermitage,Hermitage Museum,13265,"museum in Saint Petersburg, Russia",museum of culture,museum saint petersburg russia,Sports
2024-02,El Salvador,Elección_presidencial_de_El_Salvador_de_2024,2024 Salvadoran general election,13112,Election in El Salvador,group of elections,election el salvador,Sports
2024-02,Argentina,Muro_de_las_Lamentaciones,Western Wall,13065,holy site of Islam and Judaism in Jerusalem,wall,holy site islam judaism jerusalem,Sports
2024-02,Spain,Joe_Biden,Joe Biden,13030,46th President of the United States (2021–2025),,46th president united states 2021–2025,Sports
2024-02,Mexico,Día_de_San_Valentín,Valentine's Day,12996,holiday observed on February 14 to celebrate love and friendship,holiday,holiday observed february 14 celebrate love friendship,Not Sports
2024-02,Peru,Liga_1_2024_(Perú),Liga1 2024,12980,football league season,,football league season,Sports
2024-02,Spain,Clara_Galle,Clara Galle,12964,"Spanish actress, dancer and model",,spanish actress dancer model,Sports
2024-02,Mexico,Liga_de_Campeones_de_la_Concacaf,CONCACAF Champions Cup,12849,football tournament,association football competition,football tournament,Sports
2024-02,Spain,Bloque_Nacionalista_Galego,Galician Nationalist Bloc,12818,Spanish political coalition,political coalition,spanish political coalition,Sports
2024-02,Peru,Día_de_San_Valentín,Valentine's Day,12811,holiday observed on February 14 to celebrate love and friendship,holiday,holiday observed february 14 celebrate love friendship,Not Sports
2024-02,Spain,Ilia_Topuria,Ilia Topuria,12741,Georgian and Spanish mixed martial artist (born 1997),,georgian spanish mixed martial artist born 1997,Sports
2024-02,Argentina,Super_Bowl,Super Bowl,12548,National Football League championship game,championship,national football league championship game,Sports
2024-02,Spain,Facebook,Facebook,12414,American online social media and social networking service,,american online social media social networking service,Sports
2024-02,Spain,Golpe_de_Estado_en_España_de_1981,1981 Spanish coup d'état attempt,12384,February 1981 coup d'état attempt in Spain,attempted coup d'état,february 1981 coup état attempt spain,Not Sports
2024-02,Dominican Republic,Independencia_de_la_República_Dominicana,War of Dominican Independence,12358,1843–1849 war between the Dominican Republic and Haiti,war,1843–1849 war dominican republic haiti,Sports
2024-02,Colombia,Al-Nassr_Football_Club,Al-Nassr,12329,Saudi Arabian association football club,association football club,saudi arabian association football club,Sports
2024-02,Colombia,Premier_League,Premier League,12277,English men's association top football league,association football league,english men association top football league,Sports
2024-02,Colombia,Copa_Oro_Femenina_de_la_Concacaf_de_2024,2024 CONCACAF W Gold Cup,12231,international football competition,sports season,international football competition,Sports
2024-02,Colombia,Año_nuevo_lunar,Lunar/Lunisolar New Year,12231,"beginning of the year according to the lunar calendar, otherwise according to the lunisolar calendar",annual event,beginning year according lunar calendar otherwise according lunisolar calendar,Sports
2024-02,Bolivia,Clásico_paceño,Bolivian derby,12205,"Rivalry between Club Bolivar and The Strongest, from Bolivia",derby,rivalry club bolivar strongest bolivia,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,12126,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Spain,Georgia,Georgia,12116,country in the Caucasus region of Europe and Asia,,country caucasus region europe asia,Sports
2024-02,Spain,Facebook,Facebook,11920,American online social media and social networking service,,american online social media social networking service,Sports
2024-02,Spain,Facebook,Facebook,11889,American online social media and social networking service,,american online social media social networking service,Sports
2024-02,Spain,Super_Bowl,Super Bowl,11889,National Football League championship game,championship,national football league championship game,Sports
2024-02,Spain,Facebook,Facebook,11845,American online social media and social networking service,,american online social media social networking service,Sports
2024-02,Argentina,Pacto_de_San_José_de_Flores,Pact of San José de Flores,11800,1859 treaty between Argentina and Buenos Aires,alliance,1859 treaty argentina buenos aires,Sports
2024-02,Spain,Facebook,Facebook,11731,American online social media and social networking service,,american online social media social networking service,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11713,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Spain,20.000_especies_de_abejas,"20,000 Species of Bees",11667,2023 film directed by Estibaliz Urresola Solaguren,,2023 film directed estibaliz urresola solaguren,Not Sports
2024-02,Spain,Castro-Urdiales,Castro Urdiales,11623,municipality of Spain,city,municipality spain,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11566,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11561,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11553,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Chile,Miguel_Piñera,Miguel Piñera Echenique,11549,"Chilean nightclub owner, brother of Sebastian Piñera",,chilean nightclub owner brother sebastian piñera,Sports
2024-02,Spain,Jueves_Lardero,Fat Thursday,11548,"traditional Christian feast marking the last Thursday before Lent, associated with the celebration of Carnival",holiday,traditional christian feast marking last thursday lent associated celebration carnival,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11546,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11539,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11520,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,United States,Inter_de_Miami,Inter Miami CF,11508,American professional soccer club based in Miami,association football club,american professional soccer club based miami,Sports
2024-02,Spain,Koldo_García,Ábalos case,11484,corruption scandal in Spain,legal case,corruption scandal spain,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11460,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Argentina,Elección_presidencial_de_El_Salvador_de_2024,2024 Salvadoran general election,11456,Election in El Salvador,group of elections,election el salvador,Sports
2024-02,Spain,Tristán_de_Acuña,Tristan da Cunha,11443,South Atlantic island group,island group,south atlantic island group,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11429,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Chile,Lago_Ranco,Ranco Lake,11388,lake in Los Rios Region,lake,lake los rios region,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11383,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11372,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Spain,Ana_Belén,Ana Belén,11344,Spanish actress and singer,,spanish actress singer,Sports
2024-02,Mexico,Pornhub,No label found,11323,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo,Sports
2024-02,Peru,Liga_de_Campeones_de_la_UEFA,UEFA Champions League,11224,European association football tournament,,european association football tournament,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,11222,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Spain,Operación_Triunfo_2023,Operación Triunfo 2023,11215,television series season,television series season,television series season,Sports
2024-02,Mexico,Club_de_Fútbol_Cruz_Azul,Cruz Azul,11184,Mexican football club,association football club,mexican football club,Sports
2024-02,Spain,Facebook,Facebook,11057,American online social media and social networking service,,american online social media social networking service,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,10995,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,10969,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Spain,YouTube,YouTube,10944,American video-sharing platform owned by Alphabet Inc.,,american video sharing platform owned alphabet inc,Sports
2024-02,Colombia,Super_Bowl,Super Bowl,10920,National Football League championship game,championship,national football league championship game,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,10901,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Spain,Elecciones_al_Parlamento_de_Galicia_de_2024,2024 Galician regional election,10894,election in the Spanish region of Galicia,public election,election spanish region galicia,Sports
2024-02,Argentina,Cleopatra_I_de_Egipto,Cleopatra I Syra,10881,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,10828,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,10707,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Spain,Poliuretano,polyurethane,10669,polymer composed of a chain of organic units joined by carbamate (urethane) links,,polymer composed chain organic units joined carbamate urethane links,Sports
2024-02,Argentina,Cleopatra_I_de_Egipto,Cleopatra I Syra,10617,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,United States,Premier_League,Premier League,10614,English men's association top football league,association football league,english men association top football league,Sports
2024-02,Spain,Elecciones_al_Parlamento_de_Galicia_de_2024,2024 Galician regional election,10609,election in the Spanish region of Galicia,public election,election spanish region galicia,Sports
2024-02,Mexico,Bandera_de_México,flag of Mexico,10608,national flag of the United Mexican States,national flag,national flag united mexican states,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,10606,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,10604,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
2024-02,Spain,Inés_Hernand,Inés Hernand,10579,"Spanish lawyer, influencer, comedian and TV presenter",,spanish lawyer influencer comedian tv presenter,Sports
2024-02,Argentina,Cleopatra_I_de_Egipto,Cleopatra I Syra,10560,queen of Ptolemaic Egypt,,queen ptolemaic egypt,Sports
