,date,country,title,label,views,description,attributes,classify_text
1934,2023-06,Argentina,Manuel_Belgrano,Manuel Belgrano,11625,Argentine politician and military leader,None,argentine politician military leader
1936,2023-06,United States,RMS_Titanic,Titanic,11619,"British transatlantic passenger liner, launched and foundered in 1912",four funnel liner,british transatlantic passenger liner launched foundered 1912
1937,2023-06,Spain,Corpus_Christi,Feast of Corpus Christi,11603,"Catholic feast day, public holiday in some countries",None,catholic feast day public holiday countries
1938,2023-06,Ecuador,Copa_Mundial_de_Fútbol_Sub-20_de_2023,2023 FIFA U-20 World Cup,11554,international football competition,sports season,international football competition
1940,2023-06,Argentina,Lewis_Hamilton,Lewis Hamilton,11525,British racing driver,None,british racing driver
1944,2023-06,Argentina,Torneo_de_Roland_Garros,French Open,11514,annual tennis tournament held in Paris,recurring tennis tournament,annual tennis tournament held paris
1945,2023-06,Mexico,André_Jardine,André Jardine,11513,Brazilian association football manager,None,brazilian association football manager
1946,2023-06,Colombia,Cleopatra,Cleopatra,11501,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
1950,2023-06,Spain,Rafael_Nadal,Rafael Nadal,11396,Spanish tennis player (born 1986),None,spanish tennis player born 1986
1951,2023-06,Argentina,Cleopatra_I_de_Egipto,Cleopatra I Syra,11388,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
1952,2023-06,Mexico,Paco_Stanley,Paco Stanley,11386,Mexican Radio and TV host (1942–1999),None,mexican radio tv host 1942–1999
1953,2023-06,United States,Copa_de_Oro_de_la_Concacaf_2023,2023 CONCACAF Gold Cup,11379,17th Edition of CONCACAF Gold Cup,sports season,17th edition concacaf gold cup
1954,2023-06,Colombia,Cleopatra,Cleopatra,11372,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
1956,2023-06,Mexico,Spider-Man:_Across_the_Spider-Verse,Spider-Man: Across the Spider-Verse,11367,"2023 animated film by Joaquim Dos Santos, Kemp Powers and Justin K. Thompson",animated film,2023 animated film joaquim dos santos kemp powers justin k thompson
1957,2023-06,Mexico,Día_del_Padre,Father's Day,11343,celebration honoring fathers,holiday,celebration honoring fathers
1958,2023-06,United States,Elecciones_generales_de_Guatemala_de_2023,2023 Guatemalan general election,11329,general election to be held in Guatemala,group of elections,general election held guatemala
1959,2023-06,Argentina,Cleopatra_I_de_Egipto,Cleopatra I Syra,11295,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
1961,2023-06,Argentina,Cleopatra,Cleopatra,11273,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
1962,2023-06,Colombia,Copa_Mundial_de_Fútbol_Sub-20_de_2023,2023 FIFA U-20 World Cup,11273,international football competition,sports season,international football competition
1965,2023-06,Spain,YouTube,YouTube,11224,American video-sharing platform owned by Alphabet Inc.,None,american video sharing platform owned alphabet inc
1966,2023-06,United States,Copa_de_Oro_de_la_Concacaf_2023,2023 CONCACAF Gold Cup,11216,17th Edition of CONCACAF Gold Cup,sports season,17th edition concacaf gold cup
1967,2023-06,Peru,Copa_Libertadores,Copa Libertadores,11191,South American association football tournament for clubs,association football competition,south american association football tournament clubs
1969,2023-06,Spain,Liga_de_Naciones_de_la_UEFA_2022-23,2022–23 UEFA Nations League,11174,international football competition,sports season,international football competition
1970,2023-06,Argentina,Cleopatra_I_de_Egipto,Cleopatra I Syra,11139,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
1971,2023-06,United States,RMS_Titanic,Titanic,11134,"British transatlantic passenger liner, launched and foundered in 1912",four funnel liner,british transatlantic passenger liner launched foundered 1912
1975,2023-06,Argentina,Cleopatra,Cleopatra,11062,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
1976,2023-06,Argentina,Cleopatra_I_de_Egipto,Cleopatra I Syra,11050,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
1977,2023-06,Spain,Nancys_Rubias,Nancys Rubias,11041,Spanish musical group,musical group,spanish musical group
1978,2023-06,Mexico,Champions_League,UEFA Champions League,11013,European association football tournament,None,european association football tournament
1979,2023-06,Uruguay,Copa_Mundial_de_Fútbol_Sub-20,FIFA U-20 World Cup,11013,association football tournament for under-20 national teams,recurring sporting event,association football tournament 20 national teams
1980,2023-06,Mexico,RMS_Titanic,Titanic,11001,"British transatlantic passenger liner, launched and foundered in 1912",four funnel liner,british transatlantic passenger liner launched foundered 1912
1981,2023-06,Spain,Final_de_la_Liga_de_Campeones_de_la_UEFA_2022-23,2023 UEFA Champions League Final,10979,The final match of the 2022–23 edition of the UEFA Champions League,UEFA Champions League final,final match 2022–23 edition uefa champions league
1987,2023-06,Colombia,Cleopatra,Cleopatra,10899,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
1988,2023-06,Argentina,Cleopatra_I_de_Egipto,Cleopatra I Syra,10896,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
1989,2023-06,Colombia,Copa_Sudamericana_2023,2023 Copa Sudamericana,10879,international football competition,association football competition,international football competition
1991,2023-06,Colombia,Cleopatra,Cleopatra,10874,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
1992,2023-06,Spain,Cleopatra,Cleopatra,10852,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
1993,2023-06,United States,Grupo_Wagner,Wagner Group,10831,Russian private military company,private military company,russian private military company
1995,2023-06,Argentina,Cleopatra,Cleopatra,10802,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
1996,2023-06,Mexico,Día_del_Padre,Father's Day,10794,celebration honoring fathers,holiday,celebration honoring fathers
1998,2023-07,Spain,Carlos_Alcaraz,Carlos Alcaraz,200382,Spanish tennis player,None,spanish tennis player
2002,2023-07,Spain,Novak_Djokovic,Novak Djokovic,89579,Serbian tennis player,None,serbian tennis player
2003,2023-07,Spain,Campeonato_de_Wimbledon,Wimbledon Championships,71989,tennis tournament held in London,None,tennis tournament held london
2005,2023-07,Spain,Carlos_Alcaraz,Carlos Alcaraz,63121,Spanish tennis player,None,spanish tennis player
2007,2023-07,Spain,Copa_Mundial_Femenina_de_Fútbol_de_2023,2023 FIFA Women's World Cup,60663,9th FIFA Women's World Cup,sports season,9th fifa women world cup
2009,2023-07,Mexico,Copa_Oro_de_la_Concacaf,CONCACAF Gold Cup,55460,International football tournament in North America,recurring event,international football tournament north america
2010,2023-07,Spain,Elecciones_generales_de_España_de_2023,2023 Spanish general election,55191,vote for the 15th Cortes Generales,Spanish general election,vote 15th cortes generales
2011,2023-07,Spain,Copa_Mundial_Femenina_de_Fútbol_de_2023,2023 FIFA Women's World Cup,53411,9th FIFA Women's World Cup,sports season,9th fifa women world cup
2013,2023-07,Mexico,Leagues_Cup_2023,2023 Leagues Cup,46489,soccer competition between MLS and Liga MX teams,sports season,soccer competition mls liga mx teams
2028,2023-07,United States,Día_de_la_Independencia_de_los_Estados_Unidos,Independence Day,38305,United States holiday held on July 4 to mark the Declaration of Independence,federal holiday in the United States,united states holiday held july 4 mark declaration independence
2029,2023-07,Spain,Elecciones_generales_de_España_de_noviembre_de_2019,November 2019 Spanish general election,37360,election of Congress and most Senate seats,snap election,election congress senate seats
2030,2023-07,Mexico,Copa_de_Ligas_2023,2023 Leagues Cup,36869,soccer competition between MLS and Liga MX teams,sports season,soccer competition mls liga mx teams
2031,2023-07,Spain,Elecciones_generales_de_España_de_2023,2023 Spanish general election,36339,vote for the 15th Cortes Generales,Spanish general election,vote 15th cortes generales
2032,2023-07,Spain,Rafa_Nadal,Rafael Nadal,35710,Spanish tennis player (born 1986),None,spanish tennis player born 1986
2034,2023-07,Mexico,Leagues_Cup_2023,2023 Leagues Cup,35433,soccer competition between MLS and Liga MX teams,sports season,soccer competition mls liga mx teams
2036,2023-07,Spain,Carlos_Alcaraz,Carlos Alcaraz,34668,Spanish tennis player,None,spanish tennis player
2040,2023-07,Spain,Junts_per_Catalunya_(partido_político),Junts per Catalunya,33053,Catalan political party,political party in Catalonia,catalan political party
2042,2023-07,Spain,Marquesado_de_Cubas,No label found,32715,No description found,marquisate of Spain,description found
2043,2023-07,Mexico,Abraham_Van_Helsing,Abraham Van Helsing,32579,fictional character created by Bram Stoker,fictional human,fictional character created bram stoker
2044,2023-07,Mexico,Cleopatra,Cleopatra,32449,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2045,2023-07,Mexico,Cleopatra,Cleopatra,32198,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2046,2023-07,Argentina,Carlos_Alcaraz,Carlos Alcaraz,32180,Spanish tennis player,None,spanish tennis player
2048,2023-07,Spain,Sumar_(coalición),Sumar,31987,political alliance in Spain,electoral alliance,political alliance spain
2049,2023-07,Mexico,Cleopatra,Cleopatra,31778,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2053,2023-07,Mexico,Cleopatra,Cleopatra,31321,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2054,2023-07,Mexico,Cleopatra,Cleopatra,31275,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2056,2023-07,Mexico,Cleopatra,Cleopatra,31245,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2057,2023-07,Mexico,Cleopatra,Cleopatra,31025,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2058,2023-07,Spain,Fermín_López_Marín,Fermín López,31011,Spanish association football player,None,spanish association football player
2059,2023-07,Mexico,Cleopatra,Cleopatra,30994,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2060,2023-07,Spain,Elizabeth_Duval,Elizabeth Duval,30990,Spanish writer and trans activist,None,spanish writer trans activist
2061,2023-07,Mexico,Leagues_Cup_2023,2023 Leagues Cup,30984,soccer competition between MLS and Liga MX teams,sports season,soccer competition mls liga mx teams
2062,2023-07,Mexico,Cleopatra,Cleopatra,30963,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2063,2023-07,Mexico,Cleopatra,Cleopatra,30592,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2065,2023-07,Mexico,Cleopatra,Cleopatra,30372,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2069,2023-07,Mexico,Cleopatra,Cleopatra,29857,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2071,2023-07,Mexico,Cleopatra,Cleopatra,29412,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2072,2023-07,Mexico,Cleopatra,Cleopatra,29406,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2073,2023-07,Mexico,Cleopatra,Cleopatra,29233,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2074,2023-07,Mexico,Cleopatra,Cleopatra,29123,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2075,2023-07,Mexico,Cleopatra,Cleopatra,29059,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2076,2023-07,Mexico,Cleopatra,Cleopatra,28979,queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE,None,queen ptolemaic kingdom egypt 51 30 bce
2077,2023-07,Argentina,Inter_Miami,Inter Miami CF,28961,American professional soccer club based in Miami,association football club,american professional soccer club based miami
2078,2023-07,Spain,Eva_Longoria,Eva Longoria,28834,American actress and producer (born 1975),None,american actress producer born 1975
2079,2023-07,Mexico,Santiago_Giménez,Santiago Giménez,28527,Mexican footballer (2001-),None,mexican footballer 2001
2080,2023-07,Mexico,Leagues_Cup,Leagues Cup,28512,soccer competition between MLS and Liga MX teamss,association football competition,soccer competition mls liga mx teamss
